Jugador,Seleccion,Posicion,Edad,Edad_FBref,Altura,Temporada,Tipo_Lesion,Desde,Hasta,Dias_Baja,Partidos_Perdidos,prior_injuries,prior_days_out,days_since_last_injury,will_be_injured_next_6months,Country,#,Player,Pos,Club,Birth Place,Birth Date,Age,League,Birth Country,MarketValue_EUR,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Playing Time_Mn/MP,Playing Time_Min%,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,GK_Playing Time_Starts,GK_Playing Time_Min,GK_Playing Time_90s,GK_Performance_GA,GK_Performance_GA90,GK_Performance_SoTA,GK_Performance_Saves,GK_Performance_Save%,GK_Performance_W,GK_Performance_D,GK_Performance_L,GK_Performance_CS,GK_Performance_CS%,GK_Penalty Kicks_PKatt,GK_Penalty Kicks_PKA,GK_Penalty Kicks_PKsv,GK_Penalty Kicks_PKm,GK_Penalty Kicks_Save%,MP_allcomps,Playing Time_Starts_allcomps,Playing Time_Min_allcomps,Playing Time_90s_allcomps,Performance_Gls_allcomps,Performance_Ast_allcomps,Performance_G+A_allcomps,Performance_G-PK_allcomps,Performance_PK_allcomps,Performance_PKatt_allcomps,Performance_CrdY_allcomps,Performance_CrdR_allcomps,Per 90 Minutes_Gls_allcomps,Per 90 Minutes_Ast_allcomps,Per 90 Minutes_G+A_allcomps,Per 90 Minutes_G-PK_allcomps,Per 90 Minutes_G+A-PK_allcomps,90s_allcomps,Standard_Gls_allcomps,Standard_Sh_allcomps,Standard_SoT_allcomps,Standard_SoT%_allcomps,Standard_Sh/90_allcomps,Standard_SoT/90_allcomps,Standard_G/Sh_allcomps,Standard_G/SoT_allcomps,Standard_PK_allcomps,Standard_PKatt_allcomps,Performance_2CrdY_allcomps,Performance_Fls_allcomps,Performance_Fld_allcomps,Performance_Off_allcomps,Performance_Crs_allcomps,Performance_Int_allcomps,Performance_TklW_allcomps,Performance_PKwon_allcomps,Performance_PKcon_allcomps,Performance_OG_allcomps,Playing Time_Mn/MP_allcomps,Playing Time_Min%_allcomps,Starts_allcomps,Starts_Mn/Start_allcomps,Starts_Compl_allcomps,Subs_allcomps,Subs_Mn/Sub_allcomps,Subs_unSub_allcomps,Team Success_PPM_allcomps,Team Success_onG_allcomps,Team Success_onGA_allcomps,Team Success_+/-_allcomps,Team Success_+/-90_allcomps,Team Success_On-Off_allcomps,Performance_GA_allcomps,Performance_GA90_allcomps,Performance_SoTA_allcomps,Performance_Saves_allcomps,Performance_Save%_allcomps,Performance_W_allcomps,Performance_D_allcomps,Performance_L_allcomps,Performance_CS_allcomps,Performance_CS%_allcomps,Penalty Kicks_PKatt_allcomps,Penalty Kicks_PKA_allcomps,Penalty Kicks_PKsv_allcomps,Penalty Kicks_PKm_allcomps,Penalty Kicks_Save%_allcomps
Aaron Hickey,Scotland,DF,,24-001,1.85,25/26,Knock,2025-10-09,2025-11-03,26.0,5.0,10,815.0,146.0,1,Scotland,2.0,Aaron Hickey,DF,Brentford,"Scotland, United Kingdom",2002-06-10,24.0027,1.eng,United Kingdom,16000000.0,1.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,82.2,1.0,74.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.22,1.22,,,,,,,,,,,,,,,,,,,16.0,14.0,74.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,6.0,2.0,33.3,0.5566666666666666,0.18666666666666668,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,244.0,53.125,14.0,260.0,0.0,2.0,34.0,0.0,2.5949999999999998,18.0,10.0,2.0,1.27,0.2075,,,,,,,,,,,,,,,
Aaron Hickey,Scotland,DF,,24-001,1.85,25/26,Rest,2025-12-02,2025-12-04,3.0,1.0,11,841.0,29.0,1,Scotland,2.0,Aaron Hickey,DF,Brentford,"Scotland, United Kingdom",2002-06-10,24.0027,1.eng,United Kingdom,16000000.0,1.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,82.2,1.0,74.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.22,1.22,,,,,,,,,,,,,,,,,,,16.0,14.0,74.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,6.0,2.0,33.3,0.5566666666666666,0.18666666666666668,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,244.0,53.125,14.0,260.0,0.0,2.0,34.0,0.0,2.5949999999999998,18.0,10.0,2.0,1.27,0.2075,,,,,,,,,,,,,,,
Aaron Hickey,Scotland,DF,,24-001,1.85,25/26,Hamstring Injury,2026-02-22,2026-04-13,51.0,8.0,12,844.0,80.0,0,Scotland,2.0,Aaron Hickey,DF,Brentford,"Scotland, United Kingdom",2002-06-10,24.0027,1.eng,United Kingdom,16000000.0,1.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,82.2,1.0,74.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.22,1.22,,,,,,,,,,,,,,,,,,,16.0,14.0,74.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,6.0,2.0,33.3,0.5566666666666666,0.18666666666666668,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,244.0,53.125,14.0,260.0,0.0,2.0,34.0,0.0,2.5949999999999998,18.0,10.0,2.0,1.27,0.2075,,,,,,,,,,,,,,,
Aaron Tshibola,Congo DR,MF,,31-160,1.84,15/16,Ankle Injury,2015-10-24,2015-12-27,65.0,10.0,0,0.0,,1,Congo DR,15.0,Aaron Tshibola,MF,Kilmarnock,"Newham, England, United Kingdom",1995-01-02,31.4381,1.sct,United Kingdom,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,90,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,9.033333333333333,2.0,162.0,0.0,6.0,33.0,8.0,1.1666666666666667,2.0,4.0,-0.6666666666666666,-0.61,-1.4233333333333331,,,,,,,,,,,,,,,
Aaron Tshibola,Congo DR,MF,,31-160,1.84,15/16,Hamstring Injury,2016-01-30,2016-05-18,110.0,20.0,1,65.0,34.0,0,Congo DR,15.0,Aaron Tshibola,MF,Kilmarnock,"Newham, England, United Kingdom",1995-01-02,31.4381,1.sct,United Kingdom,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,90,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,9.033333333333333,2.0,162.0,0.0,6.0,33.0,8.0,1.1666666666666667,2.0,4.0,-0.6666666666666666,-0.61,-1.4233333333333331,,,,,,,,,,,,,,,
Aaron Tshibola,Congo DR,MF,,31-160,1.84,16/17,Groin Problems,2016-08-19,2016-09-24,37.0,5.0,2,175.0,93.0,0,Congo DR,15.0,Aaron Tshibola,MF,Kilmarnock,"Newham, England, United Kingdom",1995-01-02,31.4381,1.sct,United Kingdom,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,90,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,9.033333333333333,2.0,162.0,0.0,6.0,33.0,8.0,1.1666666666666667,2.0,4.0,-0.6666666666666666,-0.61,-1.4233333333333331,,,,,,,,,,,,,,,
Aaron Tshibola,Congo DR,MF,,31-160,1.84,17/18,Knock,2018-02-13,2018-02-20,8.0,1.0,3,212.0,507.0,1,Congo DR,15.0,Aaron Tshibola,MF,Kilmarnock,"Newham, England, United Kingdom",1995-01-02,31.4381,1.sct,United Kingdom,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,90,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,9.033333333333333,2.0,162.0,0.0,6.0,33.0,8.0,1.1666666666666667,2.0,4.0,-0.6666666666666666,-0.61,-1.4233333333333331,,,,,,,,,,,,,,,
Aaron Tshibola,Congo DR,MF,,31-160,1.84,17/18,Ill,2018-03-29,2018-04-05,8.0,1.0,4,220.0,37.0,0,Congo DR,15.0,Aaron Tshibola,MF,Kilmarnock,"Newham, England, United Kingdom",1995-01-02,31.4381,1.sct,United Kingdom,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,90,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,9.033333333333333,2.0,162.0,0.0,6.0,33.0,8.0,1.1666666666666667,2.0,4.0,-0.6666666666666666,-0.61,-1.4233333333333331,,,,,,,,,,,,,,,
Aaron Tshibola,Congo DR,MF,,31-160,1.84,24/25,Unknown Injury,2025-03-01,2025-03-17,17.0,2.0,5,228.0,2522.0,0,Congo DR,15.0,Aaron Tshibola,MF,Kilmarnock,"Newham, England, United Kingdom",1995-01-02,31.4381,1.sct,United Kingdom,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,90,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,9.033333333333333,2.0,162.0,0.0,6.0,33.0,8.0,1.1666666666666667,2.0,4.0,-0.6666666666666666,-0.61,-1.4233333333333331,,,,,,,,,,,,,,,
Aaron Tshibola,Congo DR,MF,,31-160,1.84,25/26,Unknown Injury,2025-12-12,2025-12-19,8.0,2.0,6,245.0,270.0,0,Congo DR,15.0,Aaron Tshibola,MF,Kilmarnock,"Newham, England, United Kingdom",1995-01-02,31.4381,1.sct,United Kingdom,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,90,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,9.033333333333333,2.0,162.0,0.0,6.0,33.0,8.0,1.1666666666666667,2.0,4.0,-0.6666666666666666,-0.61,-1.4233333333333331,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,Congo DR,"DF,MF",,28-197,1.83,18/19,Shoulder Injury,2018-11-11,2018-11-23,13.0,2.0,0,0.0,,1,Congo DR,2.0,Aaron Wan-Bissaka,"DF,MF",West Ham United,"Croydon, England, United Kingdom",1997-11-26,28.5394,1.eng,United Kingdom,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,549,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,63.95,16.0,397.0,12.0,2.0,8.0,0.0,1.89,24.0,14.0,2.5,0.3,-1.1366666666666665,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,Congo DR,"DF,MF",,28-197,1.83,18/19,Hamstring Injury,2019-02-10,2019-03-02,21.0,3.0,1,13.0,79.0,0,Congo DR,2.0,Aaron Wan-Bissaka,"DF,MF",West Ham United,"Croydon, England, United Kingdom",1997-11-26,28.5394,1.eng,United Kingdom,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,549,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,63.95,16.0,397.0,12.0,2.0,8.0,0.0,1.89,24.0,14.0,2.5,0.3,-1.1366666666666665,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,Congo DR,"DF,MF",,28-197,1.83,19/20,Back Injury,2019-09-03,2019-09-13,11.0,,2,34.0,185.0,1,Congo DR,2.0,Aaron Wan-Bissaka,"DF,MF",West Ham United,"Croydon, England, United Kingdom",1997-11-26,28.5394,1.eng,United Kingdom,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,549,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,63.95,16.0,397.0,12.0,2.0,8.0,0.0,1.89,24.0,14.0,2.5,0.3,-1.1366666666666665,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,Congo DR,"DF,MF",,28-197,1.83,19/20,Tonsillitis,2019-09-27,2019-10-19,23.0,3.0,3,45.0,14.0,1,Congo DR,2.0,Aaron Wan-Bissaka,"DF,MF",West Ham United,"Croydon, England, United Kingdom",1997-11-26,28.5394,1.eng,United Kingdom,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,549,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,63.95,16.0,397.0,12.0,2.0,8.0,0.0,1.89,24.0,14.0,2.5,0.3,-1.1366666666666665,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,Congo DR,"DF,MF",,28-197,1.83,19/20,Back Injury,2020-03-02,2020-03-07,6.0,1.0,4,68.0,135.0,0,Congo DR,2.0,Aaron Wan-Bissaka,"DF,MF",West Ham United,"Croydon, England, United Kingdom",1997-11-26,28.5394,1.eng,United Kingdom,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,549,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,63.95,16.0,397.0,12.0,2.0,8.0,0.0,1.89,24.0,14.0,2.5,0.3,-1.1366666666666665,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,Congo DR,"DF,MF",,28-197,1.83,21/22,Hand Injury,2021-11-29,2021-12-04,6.0,1.0,5,74.0,632.0,1,Congo DR,2.0,Aaron Wan-Bissaka,"DF,MF",West Ham United,"Croydon, England, United Kingdom",1997-11-26,28.5394,1.eng,United Kingdom,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,549,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,63.95,16.0,397.0,12.0,2.0,8.0,0.0,1.89,24.0,14.0,2.5,0.3,-1.1366666666666665,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,Congo DR,"DF,MF",,28-197,1.83,21/22,Ill,2022-01-14,2022-01-23,10.0,3.0,6,80.0,41.0,0,Congo DR,2.0,Aaron Wan-Bissaka,"DF,MF",West Ham United,"Croydon, England, United Kingdom",1997-11-26,28.5394,1.eng,United Kingdom,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,549,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,63.95,16.0,397.0,12.0,2.0,8.0,0.0,1.89,24.0,14.0,2.5,0.3,-1.1366666666666665,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,Congo DR,"DF,MF",,28-197,1.83,22/23,Back Problems,2022-09-12,2022-10-25,44.0,8.0,7,90.0,232.0,0,Congo DR,2.0,Aaron Wan-Bissaka,"DF,MF",West Ham United,"Croydon, England, United Kingdom",1997-11-26,28.5394,1.eng,United Kingdom,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,549,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,63.95,16.0,397.0,12.0,2.0,8.0,0.0,1.89,24.0,14.0,2.5,0.3,-1.1366666666666665,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,Congo DR,"DF,MF",,28-197,1.83,23/24,Hamstring Injury,2023-09-16,2023-10-30,45.0,9.0,8,134.0,326.0,1,Congo DR,2.0,Aaron Wan-Bissaka,"DF,MF",West Ham United,"Croydon, England, United Kingdom",1997-11-26,28.5394,1.eng,United Kingdom,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,549,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,63.95,16.0,397.0,12.0,2.0,8.0,0.0,1.89,24.0,14.0,2.5,0.3,-1.1366666666666665,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,Congo DR,"DF,MF",,28-197,1.83,23/24,Unknown Injury,2024-01-01,2024-03-13,73.0,9.0,9,179.0,63.0,0,Congo DR,2.0,Aaron Wan-Bissaka,"DF,MF",West Ham United,"Croydon, England, United Kingdom",1997-11-26,28.5394,1.eng,United Kingdom,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,549,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,63.95,16.0,397.0,12.0,2.0,8.0,0.0,1.89,24.0,14.0,2.5,0.3,-1.1366666666666665,,,,,,,,,,,,,,,
Aaron Wan-Bissaka,Congo DR,"DF,MF",,28-197,1.83,25/26,Ill,2025-09-12,2025-10-03,22.0,3.0,10,252.0,548.0,0,Congo DR,2.0,Aaron Wan-Bissaka,"DF,MF",West Ham United,"Croydon, England, United Kingdom",1997-11-26,28.5394,1.eng,United Kingdom,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,549,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,63.95,16.0,397.0,12.0,2.0,8.0,0.0,1.89,24.0,14.0,2.5,0.3,-1.1366666666666665,,,,,,,,,,,,,,,
Abdallah Al-Fakhouri,Jordan,GK,,26-140,1.9,21/22,Broken Shoulder,2021-10-25,2022-01-31,99.0,9.0,0,0.0,,0,Jordan,22.0,Abdallah Al-Fakhouri,GK,Al-Wehdat SC,"Russeifa, Jordan",2000-01-22,26.3833,1.jo,Jordan,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,34,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.25,0.0,0.0,0.0,2.0,68.0,26.0,1.0,0.0,2.0,-1.0,-2.65,-3.99,2.0,2.65,8.0,6.0,75.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Abdallah Nasib,Jordan,DF,,32-106,1.84,20/21,Unknown Injury,2021-04-18,2021-04-22,5.0,1.0,0,0.0,,0,Jordan,3.0,Abdallah Nasib,DF,Al-Zawra'a SC,"Aqaba, Jordan",1994-02-25,32.2902,1.iq,Jordan,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,77.0,9.933333333333334,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.04666666666666667,0.0,0.04666666666666667,0.04666666666666667,0.04666666666666667,9.933333333333334,2.0,8.0,2.0,25.0,0.29,0.07,0.5,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,0.0,256.0,72.26666666666667,30.0,256.0,28.0,0.0,0.0,2.0,1.0566666666666666,44.0,28.0,5.333333333333333,-0.3633333333333333,-1.8066666666666666,,,,,,,,,,,,,,,
Abdallah Nasib,Jordan,DF,,32-106,1.84,22/23,Knee Injury,2022-11-17,2022-12-08,22.0,1.0,1,5.0,574.0,0,Jordan,3.0,Abdallah Nasib,DF,Al-Zawra'a SC,"Aqaba, Jordan",1994-02-25,32.2902,1.iq,Jordan,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,77.0,9.933333333333334,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.04666666666666667,0.0,0.04666666666666667,0.04666666666666667,0.04666666666666667,9.933333333333334,2.0,8.0,2.0,25.0,0.29,0.07,0.5,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,0.0,256.0,72.26666666666667,30.0,256.0,28.0,0.0,0.0,2.0,1.0566666666666666,44.0,28.0,5.333333333333333,-0.3633333333333333,-1.8066666666666666,,,,,,,,,,,,,,,
Abde Ezzalzouli,Morocco,"FW,MF",,24-176,1.77,21/22,Adductor Pain,2021-09-24,2021-10-01,8.0,1.0,0,0.0,,1,Morocco,17.0,Abde Ezzalzouli,"FW,MF",Real Betis,"Beni Mellal, Morocco",2001-12-17,24.4819,1.es,Morocco,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,10.0,188.0,2.733333333333333,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,2.733333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,36.6,10.0,185.0,0.0,6.0,57.0,0.0,2.5,16.0,4.0,4.0,1.4533333333333334,-0.8533333333333334,,,,,,,,,,,,,,,
