Country,#,Player,Pos,Club,Birth Place,Birth Date,Age,League,Birth Country,MarketValue_EUR,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Playing Time_Mn/MP,Playing Time_Min%,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,GK_Playing Time_Starts,GK_Playing Time_Min,GK_Playing Time_90s,GK_Performance_GA,GK_Performance_GA90,GK_Performance_SoTA,GK_Performance_Saves,GK_Performance_Save%,GK_Performance_W,GK_Performance_D,GK_Performance_L,GK_Performance_CS,GK_Performance_CS%,GK_Penalty Kicks_PKatt,GK_Penalty Kicks_PKA,GK_Penalty Kicks_PKsv,GK_Penalty Kicks_PKm,GK_Penalty Kicks_Save%,MP_allcomps,Playing Time_Starts_allcomps,Playing Time_Min_allcomps,Playing Time_90s_allcomps,Performance_Gls_allcomps,Performance_Ast_allcomps,Performance_G+A_allcomps,Performance_G-PK_allcomps,Performance_PK_allcomps,Performance_PKatt_allcomps,Performance_CrdY_allcomps,Performance_CrdR_allcomps,Per 90 Minutes_Gls_allcomps,Per 90 Minutes_Ast_allcomps,Per 90 Minutes_G+A_allcomps,Per 90 Minutes_G-PK_allcomps,Per 90 Minutes_G+A-PK_allcomps,90s_allcomps,Standard_Gls_allcomps,Standard_Sh_allcomps,Standard_SoT_allcomps,Standard_SoT%_allcomps,Standard_Sh/90_allcomps,Standard_SoT/90_allcomps,Standard_G/Sh_allcomps,Standard_G/SoT_allcomps,Standard_PK_allcomps,Standard_PKatt_allcomps,Performance_2CrdY_allcomps,Performance_Fls_allcomps,Performance_Fld_allcomps,Performance_Off_allcomps,Performance_Crs_allcomps,Performance_Int_allcomps,Performance_TklW_allcomps,Performance_PKwon_allcomps,Performance_PKcon_allcomps,Performance_OG_allcomps,Playing Time_Mn/MP_allcomps,Playing Time_Min%_allcomps,Starts_allcomps,Starts_Mn/Start_allcomps,Starts_Compl_allcomps,Subs_allcomps,Subs_Mn/Sub_allcomps,Subs_unSub_allcomps,Team Success_PPM_allcomps,Team Success_onG_allcomps,Team Success_onGA_allcomps,Team Success_+/-_allcomps,Team Success_+/-90_allcomps,Team Success_On-Off_allcomps,Performance_GA_allcomps,Performance_GA90_allcomps,Performance_SoTA_allcomps,Performance_Saves_allcomps,Performance_Save%_allcomps,Performance_W_allcomps,Performance_D_allcomps,Performance_L_allcomps,Performance_CS_allcomps,Performance_CS%_allcomps,Penalty Kicks_PKatt_allcomps,Penalty Kicks_PKA_allcomps,Penalty Kicks_PKsv_allcomps,Penalty Kicks_PKm_allcomps,Penalty Kicks_Save%_allcomps,total_injuries,total_days_out,avg_days_out,total_matches_missed,xg_overperformance,minutes_per_goal,discipline_score,impact_score_raw,position_encoded,league_tier,experience_level,goals_per_90,assists_per_90,shots_per_90,sot_per_90,tackles_won_per_90,interceptions_per_90,crosses_per_90,fouls_committed_per_90,fouls_drawn_per_90,offsides_per_90,cluster,Player_Profile,sofifa_id,overall,potential,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,skill_dribbling,skill_fk_accuracy,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,Expected_xG_proxy
Algeria,19.0,Nabil Bentaleb,MF,Lille,"Lille, France",1994-11-24,31.5448,1.fr,France,4500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,416.0,4.066666666666666,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2766666666666666,0.2766666666666666,0.0,0.2766666666666666,4.066666666666666,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,42.46666666666667,14.0,226.0,8.0,4.0,14.0,2.0,3.0,28.0,8.0,6.666666666666667,1.5633333333333332,-1.0266666666666666,,,,,,,,,,,,,,,,15,610,40.66666666666666,101,0.0,,2.0,0.9501871121828228,3,1,1.4418322987387184,0.0,0.2766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,,78.0,80.0,,,73.0,58.0,68.0,72.0,70.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Algeria,14.0,Hicham Boudaoui,MF,Nice,"Béchar, Algeria",1999-09-23,26.7146,1.fr,Algeria,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,581.0,5.133333333333334,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933333333333333,0.0933333333333333,0.0,0.0933333333333333,5.133333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,49.9,16.0,216.0,4.0,4.0,76.0,4.0,2.45,34.0,10.0,8.0,1.3666666666666665,-1.2633333333333334,,,,,,,,,,,,,,,,15,265,17.666666666666668,41,0.0,,0.0,-0.1642740659780772,3,1,0.5144343545360401,0.0,0.0933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,253157.0,75.0,82.0,11500000.0,21000.0,74.0,65.0,71.0,79.0,72.0,72.0,62.0,68.0,71.0,79.0,58.0,79.0,76.0,73.0,80.0,74.0,78.0,65.0,71.0,85.0,66.0,62.0,73.0,70.0,72.0,74.0,77.0,71.0,74.0,69.0,7.0,6.0,7.0,13.0,8.0,0.0
Algeria,20.0,Adil Boulbina,FW,Al Duhail SC,"El Milia, Algeria",2003-05-02,23.1095,1.qa,Algeria,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,97.0,1.1,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.93,0.93,0.0,0.93,1.1,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,26.9,0.0,0.0,0.0,6.0,64.0,2.0,3.0,12.0,0.0,6.0,5.57,3.51,,,,,,,,,,,,,,,,1,0,0.0,0,0.0,,2.0,3.908301024762651,4,4,-1.7559522103147736,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Atacante Eficiente / Creador,,63.0,75.0,,,70.0,56.0,60.0,66.0,48.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Algeria,10.0,Fares Chaïbi,"FW,MF",Eintracht Frankfurt,"Lyon, France",2002-11-28,23.5339,1.de,France,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,12.0,450.0,4.6000000000000005,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.1166666666666666,0.1166666666666666,0.2299999999999999,0.1166666666666666,0.2299999999999999,4.6000000000000005,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,48.66666666666666,12.0,243.0,4.0,10.0,84.0,2.0,2.5733333333333337,40.0,4.0,12.0,2.5166666666666666,0.6566666666666666,,,,,,,,,,,,,,,,5,37,7.4,7,0.10000000000000009,225.0,0.0,0.9955875456296226,4,1,-0.0266847286973435,0.1166666666666666,0.1166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,,61.0,81.0,,,69.0,51.0,60.0,64.0,55.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
Algeria,26.0,Samir Chergui,DF,Paris FC,"Brétigny-sur-Orge, France",1999-02-06,27.3422,1.fr,France,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,24.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,6.9,2.0,90.0,0.0,2.0,48.0,4.0,3.0,6.0,0.0,2.0,4.47,2.313333333333333,,,,,,,,,,,,,,,,4,475,118.75,61,0.0,,0.0,1.7842290691256313,2,1,-0.968476436120676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,,65.0,76.0,,,72.0,56.0,62.0,68.0,56.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Algeria,25.0,Farés Ghedjemis,"FW,MF",Frosinone,"Montreuil, France",2002-09-06,23.7611,2.it,France,7500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,30.0,0.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.3,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,8.3,0.0,0.0,0.0,2.0,60.0,6.0,3.0,4.0,0.0,2.0,6.0,3.27,,,,,,,,,,,,,,,,2,45,22.5,5,0.10000000000000009,15.0,0.0,7.484446919099783,4,3,-2.010831376592769,0.3183333333333333,0.1375,2.2641509433962264,0.7018083878414775,0.0,0.0,1.5425181278839817,0.9761904761904762,0.8893280632411067,0.0,2,Defensor / Mediocampista Posicional,,65.0,75.0,,,77.0,59.0,59.0,69.0,40.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
Algeria,9.0,Amine Gouiri,"FW,MF",Marseille,"Bourgoin-Jallieu, France",2000-02-16,26.3149,1.fr,France,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,20.0,525.0,5.7,10.0,2.0,12.0,10.0,0.0,0.0,2.0,0.0,0.7399999999999999,0.0966666666666666,0.8366666666666666,0.7399999999999999,0.8366666666666666,5.7,10.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,62.5,20.0,203.0,2.0,6.0,102.0,2.0,2.466666666666667,38.0,10.0,9.333333333333334,1.87,-0.8333333333333334,,,,,,,,,,,,,,,,10,411,41.1,80,0.5,52.5,2.0,1.3457199551543462,4,1,1.0320385225537978,0.7399999999999999,0.0966666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Atacante Eficiente / Creador,,64.0,81.0,,,82.0,62.0,57.0,69.0,39.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
Algeria,11.0,Anis Hadj Moussa,"FW,MF",Feyenoord,"France, France",2002-02-11,24.3285,1.nl,France,23000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,74.0,1.2,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0333333333333334,0.0,1.0333333333333334,1.0333333333333334,1.0333333333333334,1.2,4.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,15.4,0.0,0.0,0.0,10.0,103.0,2.0,2.643333333333333,12.0,0.0,4.0,3.24,1.2433333333333334,,,,,,,,,,,,,,,,5,55,11.0,8,0.20000000000000018,18.5,2.0,2.741571455525947,4,2,-1.063017125680208,1.0333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Atacante Eficiente / Creador,,69.0,77.0,,,78.0,57.0,59.0,66.0,40.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
Algeria,13.0,Jaouen Hadjam,DF,Young Boys,"Paris, France",2003-03-26,23.2108,1.ch,France,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,8.0,337.0,3.1333333333333333,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,3.1333333333333333,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,32.1,8.0,164.0,4.0,6.0,90.0,4.0,2.43,24.0,4.0,6.666666666666667,2.57,0.4966666666666666,,,,,,,,,,,,,,,,2,118,59.0,23,0.10000000000000009,168.5,0.0,0.6267413425350128,2,4,-0.9172889609771072,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,,62.0,77.0,,,70.0,47.0,54.0,62.0,53.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
Algeria,7.0,Riyad Mahrez,"FW,MF",Al-Ahli,"Sarcelles, France",1991-02-21,35.3012,1.sa,France,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,22.0,520.0,5.166666666666667,4.0,8.0,12.0,2.0,2.0,2.0,0.0,0.0,0.3133333333333333,0.4033333333333333,0.7200000000000001,0.1,0.5066666666666667,5.166666666666667,4.0,0.0,0.0,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,53.96666666666667,22.0,176.0,0.0,2.0,52.0,0.0,2.64,38.0,6.0,10.666666666666666,2.29,0.1966666666666666,,,,,,,,,,,,,,,,3,35,11.666666666666666,3,0.20000000000000018,130.0,0.0,1.7664942562013892,4,3,2.9327093216061213,0.3133333333333333,0.4033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Atacante Eficiente / Creador,204485.0,86.0,86.0,65500000.0,220000.0,81.0,79.0,81.0,90.0,38.0,60.0,81.0,81.0,48.0,91.0,78.0,91.0,84.0,79.0,92.0,81.0,88.0,79.0,56.0,75.0,57.0,79.0,48.0,39.0,80.0,84.0,84.0,45.0,31.0,22.0,15.0,9.0,13.0,11.0,6.0,3.8
Algeria,2.0,Aïssa Mandi,DF,Lille,"Châlons-en-Champagne, France",1991-10-22,34.6352,1.fr,France,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26.0,823.0,7.399999999999999,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.2633333333333333,0.0,0.2633333333333333,0.2633333333333333,0.2633333333333333,7.399999999999999,4.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,73.66666666666667,26.0,219.0,20.0,0.0,0.0,2.0,2.43,46.0,16.0,10.0,1.1266666666666667,-3.0066666666666664,,,,,,,,,,,,,,,,6,127,21.166666666666668,25,0.20000000000000018,205.75,2.0,-0.5795058096082735,2,1,2.9804810851017383,0.2633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,201143.0,80.0,81.0,19500000.0,37000.0,66.0,46.0,74.0,70.0,81.0,74.0,73.0,41.0,81.0,64.0,49.0,76.0,67.0,65.0,73.0,79.0,64.0,52.0,80.0,65.0,78.0,49.0,76.0,83.0,67.0,71.0,78.0,80.0,80.0,81.0,15.0,16.0,9.0,10.0,14.0,3.8
Algeria,1.0,Melvin Mastil,GK,FC Stade Nyonnais,"Thonon-les-Bains, France",2000-02-19,26.3066,2.ch,France,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,37.5,2.0,180.0,2.0,2.0,90.0,4.0,3.0,20.0,0.0,10.0,6.67,5.87,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,4.0,200.0,0.0,0.0,0.0,0.0,,3,97,32.333333333333336,11,0.0,,0.0,3.1949009145826164,1,4,-1.2109925855112804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1,Guardameta / Portero,,66.0,77.0,,,73.0,49.0,54.0,64.0,57.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Algeria,22.0,Ibrahim Maza,MF,Leverkusen,"Berlin, Germany",2005-11-24,20.5448,1.de,Germany,45000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,6.0,120.0,2.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2333333333333334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,29.3,6.0,212.0,0.0,8.0,73.0,4.0,2.736666666666667,8.0,2.0,2.0,0.79,-2.123333333333333,,,,,,,,,,,,,,,,5,243,48.6,29,0.0,,0.0,-0.3084403745675038,3,1,-1.5416111454840138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,,69.0,77.0,,,75.0,53.0,63.0,69.0,44.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Algeria,24.0,Yassine Titraoui,MF,Charleroi,"M’sila, Algeria",2003-07-26,22.8761,1.be,Algeria,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,24.4,2.0,152.0,0.0,2.0,24.0,4.0,2.0,12.0,0.0,6.0,6.14,4.15,,,,,,,,,,,,,,,,4,45,11.25,7,0.0,,0.0,1.2482760685882022,3,2,-2.0143448938199606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,,65.0,77.0,,,69.0,45.0,60.0,63.0,50.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Algeria,6.0,Ramiz Zerrouki,MF,Twente,"Amsterdam, Netherlands",1998-05-26,28.0438,1.nl,Netherlands,6500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,10.0,297.0,3.533333333333333,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.1633333333333333,0.4666666666666666,0.63,0.1633333333333333,0.63,3.533333333333333,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,39.93333333333334,10.0,226.0,4.0,8.0,68.0,2.0,2.24,28.0,6.0,7.333333333333333,2.4266666666666667,0.5866666666666668,,,,,,,,,,,,,,,,4,96,24.0,19,0.10000000000000009,148.5,0.0,1.2557854481058737,3,2,0.621970345265846,0.1633333333333333,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Atacante Eficiente / Creador,252383.0,67.0,76.0,2300000.0,3000.0,74.0,54.0,65.0,69.0,62.0,74.0,54.0,51.0,45.0,70.0,67.0,69.0,73.0,74.0,71.0,62.0,75.0,66.0,62.0,77.0,73.0,48.0,78.0,63.0,59.0,67.0,66.0,64.0,64.0,63.0,6.0,11.0,14.0,12.0,6.0,1.9
Algeria,23.0,Luca Zidane,GK,Granada,"Marseille, France",1998-05-13,28.0794,2.es,France,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,27.133333333333336,6.0,270.0,6.0,0.0,0.0,6.0,2.4433333333333334,6.0,2.0,1.3333333333333333,0.7233333333333333,-2.4566666666666666,2.0,0.4433333333333333,0.0,0.0,,4.0,2.0,0.0,4.0,55.56666666666666,0.0,0.0,0.0,0.0,,9,347,43.375,75,0.0,,0.0,-0.8115476996055868,1,3,-0.5921041890166214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1,Guardameta / Portero,,65.0,73.0,,,74.0,58.0,63.0,68.0,61.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Argentina,16.0,Thiago Almada,"FW,MF",Atlético Madrid,"Argentina, Argentina",2001-04-26,25.1259,1.es,Argentina,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,18.0,242.0,5.333333333333333,8.0,6.0,14.0,8.0,0.0,0.0,2.0,0.0,0.48,0.3766666666666666,0.8566666666666666,0.48,0.8566666666666666,5.333333333333333,8.0,24.0,14.0,58.3,2.27,1.32,0.5,0.86,0.0,0.0,0.0,10.0,10.0,2.0,16.0,14.0,8.0,0.0,0.0,0.0,194.0,44.3,18.0,218.0,0.0,4.0,89.0,4.0,2.69,46.0,4.0,14.0,2.81,2.033333333333333,,,,,,,,,,,,,,,,9,150,16.666666666666668,33,0.9199999999999999,30.25,7.0,2.800579036549568,4,1,0.3461288188401645,0.48,0.3766666666666666,4.5,2.625,1.5,2.625,3.0,1.875,1.875,0.375,3,Destructor / Recuperador,245371.0,74.0,86.0,10000000.0,10000.0,85.0,71.0,69.0,82.0,52.0,62.0,64.0,70.0,39.0,82.0,65.0,78.0,90.0,81.0,92.0,68.0,93.0,75.0,55.0,74.0,57.0,71.0,63.0,58.0,66.0,69.0,81.0,47.0,57.0,53.0,12.0,8.0,9.0,8.0,10.0,7.08
Argentina,9.0,Julián Álvarez,"FW,MF",Atlético Madrid,"Argentina, Argentina",2000-01-31,26.3587,1.es,Argentina,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,36.0,114.0,10.666666666666666,10.0,6.0,16.0,10.0,0.0,0.0,2.0,0.0,0.4566666666666667,0.13,0.59,0.4566666666666667,0.59,10.666666666666666,10.0,48.0,24.0,50.0,1.63,0.82,0.34,0.66,0.0,0.0,0.0,42.0,20.0,8.0,12.0,0.0,22.0,0.0,0.0,0.0,203.0,62.06666666666666,36.0,215.0,8.0,4.0,42.0,2.0,2.436666666666667,62.0,16.0,15.333333333333334,2.4433333333333334,0.9266666666666667,,,,,,,,,,,,,,,,8,82,10.25,14,-2.959999999999999,11.4,23.0,1.568365455080796,4,1,2.468442118280662,0.4566666666666667,0.13,4.5,2.25,2.0625,0.0,1.125,3.9375,1.875,0.75,4,Goleador / Delantero de Área,246191.0,75.0,85.0,12500000.0,14000.0,84.0,74.0,72.0,75.0,46.0,62.0,71.0,75.0,66.0,72.0,73.0,76.0,81.0,86.0,84.0,70.0,79.0,80.0,72.0,70.0,52.0,70.0,76.0,37.0,73.0,72.0,78.0,57.0,37.0,33.0,6.0,10.0,8.0,15.0,6.0,12.959999999999999
Argentina,,Leonardo Balerdi,DF,Marseille,"Villa Mercedes, Argentina",1999-01-26,27.3723,1.fr,Argentina,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,6.0,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,94.0,20.4,6.0,172.0,2.0,8.0,36.0,6.0,1.57,4.0,4.0,0.0,0.0,-1.47,,,,,,,,,,,,,,,,20,482,24.1,82,0.0,,5.0,-1.5244735171298651,2,1,0.0572484624383054,0.0,0.0,0.0,0.0,0.5405405405405405,2.162162162162162,0.0,1.6216216216216215,0.5405405405405405,0.0,2,Defensor / Mediocampista Posicional,241025.0,72.0,75.0,3100000.0,9000.0,66.0,70.0,68.0,73.0,35.0,67.0,68.0,72.0,58.0,77.0,45.0,75.0,65.0,66.0,66.0,67.0,55.0,74.0,61.0,66.0,72.0,64.0,56.0,33.0,73.0,74.0,65.0,32.0,31.0,36.0,11.0,8.0,13.0,8.0,8.0,0.0
